source_file,year,election_type,prm_party,juris,state,office,dist,election_id
NewYorkCity_20250624_REPComptroller.tab,2025,general,NA,New York City,NY,Comptroller,At_Large,NY_2025_G_New_York_City_At_Large_Comptroller
Oakland_20101102_CityAuditor.tab,2010,general,NA,Oakland,CA,City Auditor,At_Large,CA_2010_G_Oakland_At_Large_CityAuditor
Oakland_20101102_CityCouncilDistrict2.tab,2010,general,NA,Oakland,CA,City Council,2,CA_2010_G_Oakland_02_Council
Oakland_20101102_CityCouncilDistrict4.tab,2010,general,NA,Oakland,CA,City Council,4,CA_2010_G_Oakland_04_Council
Oakland_20101102_CityCouncilDistrict6.tab,2010,general,NA,Oakland,CA,City Council,6,CA_2010_G_Oakland_06_Council
Oakland_20101102_Mayor.tab,2010,general,NA,Oakland,CA,Mayor,At_Large,CA_2010_G_Oakland_At_Large_Mayor
Oakland_20101102_SchoolDirectorDistrict2.tab,2010,general,NA,Oakland,CA,School Board,2,CA_2010_G_Oakland_02_SchoolBoard
Oakland_20101102_SchoolDirectorDistrict4.tab,2010,general,NA,Oakland,CA,School Board,4,CA_2010_G_Oakland_04_SchoolBoard
Oakland_20101102_SchoolDirectorDistrict6.tab,2010,general,NA,Oakland,CA,School Board,6,CA_2010_G_Oakland_06_SchoolBoard
Oakland_20121106_CityAttorney.tab,2012,general,NA,Oakland,CA,City Attorney,At_Large,CA_2012_G_Oakland_At_Large_CityAttorney
Oakland_20121106_CityCouncilAtLarge.tab,2012,general,NA,Oakland,CA,City Council,At_Large,CA_2012_G_Oakland_At_Large_Council
Oakland_20121106_CityCouncilDistrict1.tab,2012,general,NA,Oakland,CA,City Council,1,CA_2012_G_Oakland_01_Council
Oakland_20121106_CityCouncilDistrict3.tab,2012,general,NA,Oakland,CA,City Council,3,CA_2012_G_Oakland_03_Council
Oakland_20121106_CityCouncilDistrict5.tab,2012,general,NA,Oakland,CA,City Council,5,CA_2012_G_Oakland_05_Council
Oakland_20121106_CityCouncilDistrict7.tab,2012,general,NA,Oakland,CA,City Council,7,CA_2012_G_Oakland_07_Council
Oakland_20121106_SchoolDirectorDistrict1.tab,2012,general,NA,Oakland,CA,School Board,1,CA_2012_G_Oakland_01_SchoolBoard
Oakland_20121106_SchoolDirectorDistrict3.tab,2012,general,NA,Oakland,CA,School Board,3,CA_2012_G_Oakland_03_SchoolBoard
Oakland_20121106_SchoolDirectorDistrict5.tab,2012,general,NA,Oakland,CA,School Board,5,CA_2012_G_Oakland_05_SchoolBoard
Oakland_20121106_SchoolDirectorDistrict7.tab,2012,general,NA,Oakland,CA,School Board,7,CA_2012_G_Oakland_07_SchoolBoard
Oakland_20141104_CityAuditor.tab,2014,general,NA,Oakland,CA,City Auditor,At_Large,CA_2014_G_Oakland_At_Large_CityAuditor
Oakland_20141104_CityCouncilDistrict2.tab,2014,general,NA,Oakland,CA,City Council,2,CA_2014_G_Oakland_02_Council
Oakland_20141104_CityCouncilDistrict4.tab,2014,general,NA,Oakland,CA,City Council,4,CA_2014_G_Oakland_04_Council
Oakland_20141104_CityCouncilDistrict6.tab,2014,general,NA,Oakland,CA,City Council,6,CA_2014_G_Oakland_06_Council
Oakland_20141104_Mayor.tab,2014,general,NA,Oakland,CA,Mayor,At_Large,CA_2014_G_Oakland_At_Large_Mayor
Oakland_20141104_SchoolDirectorDistrict2.tab,2014,general,NA,Oakland,CA,School Board,2,CA_2014_G_Oakland_02_SchoolBoard
Oakland_20141104_SchoolDirectorDistrict4.tab,2014,general,NA,Oakland,CA,School Board,4,CA_2014_G_Oakland_04_SchoolBoard
Oakland_20141104_SchoolDirectorDistrict6.tab,2014,general,NA,Oakland,CA,School Board,6,CA_2014_G_Oakland_06_SchoolBoard
Oakland_20161108_CityAttorney.tab,2016,general,NA,Oakland,CA,City Attorney,At_Large,CA_2016_G_Oakland_At_Large_CityAttorney
Oakland_20161108_CityCouncilDistrict1.tab,2016,general,NA,Oakland,CA,City Council,1,CA_2016_G_Oakland_01_Council
Oakland_20161108_CityCouncilDistrict3.tab,2016,general,NA,Oakland,CA,City Council,3,CA_2016_G_Oakland_03_Council
Oakland_20161108_CityCouncilDistrict5.tab,2016,general,NA,Oakland,CA,City Council,5,CA_2016_G_Oakland_05_Council
Oakland_20161108_CityCouncilDistrict7.tab,2016,general,NA,Oakland,CA,City Council,7,CA_2016_G_Oakland_07_Council
Oakland_20161108_CouncilAtLarge.tab,2016,general,NA,Oakland,CA,City Council,At_Large,CA_2016_G_Oakland_At_Large_Council
Oakland_20161108_SchoolDirectorDistrict1.tab,2016,general,NA,Oakland,CA,School Board,1,CA_2016_G_Oakland_01_SchoolBoard
Oakland_20161108_SchoolDirectorDistrict3.tab,2016,general,NA,Oakland,CA,School Board,3,CA_2016_G_Oakland_03_SchoolBoard
Oakland_20161108_SchoolDirectorDistrict5.tab,2016,general,NA,Oakland,CA,School Board,5,CA_2016_G_Oakland_05_SchoolBoard
Oakland_20161108_SchoolDirectorDistrict7.tab,2016,general,NA,Oakland,CA,School Board,7,CA_2016_G_Oakland_07_SchoolBoard
Oakland_20181106_CityAuditor.tab,2018,general,NA,Oakland,CA,City Auditor,At_Large,CA_2018_G_Oakland_At_Large_CityAuditor
Oakland_20181106_CityCouncilDistrict2.tab,2018,general,NA,Oakland,CA,City Council,2,CA_2018_G_Oakland_02_Council
Oakland_20181106_CityCouncilDistrict4.tab,2018,general,NA,Oakland,CA,City Council,4,CA_2018_G_Oakland_04_Council
Oakland_20181106_CityCouncilDistrict6.tab,2018,general,NA,Oakland,CA,City Council,6,CA_2018_G_Oakland_06_Council
Oakland_20181106_Mayor.tab,2018,general,NA,Oakland,CA,Mayor,At_Large,CA_2018_G_Oakland_At_Large_Mayor
Oakland_20181106_SchoolDirectorDistrict2.tab,2018,general,NA,Oakland,CA,School Board,2,CA_2018_G_Oakland_02_SchoolBoard
Oakland_20181106_SchoolDirectorDistrict4.tab,2018,general,NA,Oakland,CA,School Board,4,CA_2018_G_Oakland_04_SchoolBoard
Oakland_20181106_SchoolDirectorDistrict6.tab,2018,general,NA,Oakland,CA,School Board,6,CA_2018_G_Oakland_06_SchoolBoard
Oakland_20201103_CityAttorney.tab,2020,general,NA,Oakland,CA,City Attorney,At_Large,CA_2020_G_Oakland_At_Large_CityAttorney
Oakland_20201103_CityCouncilAtLarge.tab,2020,general,NA,Oakland,CA,City Council,At_Large,CA_2020_G_Oakland_At_Large_Council
Oakland_20201103_CityCouncilD1.tab,2020,general,NA,Oakland,CA,City Council,1,CA_2020_G_Oakland_01_Council
Oakland_20201103_CityCouncilD3.tab,2020,general,NA,Oakland,CA,City Council,3,CA_2020_G_Oakland_03_Council
Oakland_20201103_CityCouncilD5.tab,2020,general,NA,Oakland,CA,City Council,5,CA_2020_G_Oakland_05_Council
Oakland_20201103_CityCouncilD7.tab,2020,general,NA,Oakland,CA,City Council,7,CA_2020_G_Oakland_07_Council
Oakland_20201103_SchoolDirectorDist1.tab,2020,general,NA,Oakland,CA,School Board,1,CA_2020_G_Oakland_01_SchoolBoard
Oakland_20201103_SchoolDirectorDist3.tab,2020,general,NA,Oakland,CA,School Board,3,CA_2020_G_Oakland_03_SchoolBoard
Oakland_20201103_SchoolDirectorDist5.tab,2020,general,NA,Oakland,CA,School Board,5,CA_2020_G_Oakland_05_SchoolBoard
Oakland_20201103_SchoolDirectorDist7.tab,2020,general,NA,Oakland,CA,School Board,7,CA_2020_G_Oakland_07_SchoolBoard
Oakland_20221108_CityAuditor.tab,2022,general,NA,Oakland,CA,City Auditor,At_Large,CA_2022_G_Oakland_At_Large_CityAuditor
Oakland_20221108_CityCouncilmemberDistrict4.tab,2022,general,NA,Oakland,CA,City Council,4,CA_2022_G_Oakland_04_Council
Oakland_20221108_CityCouncilmemberDistrict6.tab,2022,general,NA,Oakland,CA,City Council,6,CA_2022_G_Oakland_06_Council
Oakland_20221108_Mayor.tab,2022,general,NA,Oakland,CA,Mayor,At_Large,CA_2022_G_Oakland_At_Large_Mayor
Oakland_20221108_SchoolBoardD2.tab,2022,general,NA,Oakland,CA,School Board,2,CA_2022_G_Oakland_02_SchoolBoard
Oakland_20221108_SchoolBoardD4.tab,2022,general,NA,Oakland,CA,School Board,4,CA_2022_G_Oakland_04_SchoolBoard
Oakland_20221108_SchoolBoardD6.tab,2022,general,NA,Oakland,CA,School Board,6,CA_2022_G_Oakland_06_SchoolBoard
Oakland_20241105_CityAttorney.tab,2024,general,NA,Oakland,CA,City Attorney,At_Large,CA_2024_G_Oakland_At_Large_CityAttorney
Oakland_20241105_CityCouncil_AtLarge.tab,2024,general,NA,Oakland,CA,City Council,At_Large,CA_2024_G_Oakland_At_Large_Council
Oakland_20241105_CityCouncilD1.tab,2024,general,NA,Oakland,CA,City Council,1,CA_2024_G_Oakland_01_Council
Oakland_20241105_CityCouncilD3.tab,2024,general,NA,Oakland,CA,City Council,3,CA_2024_G_Oakland_03_Council
Oakland_20241105_CityCouncilD5.tab,2024,general,NA,Oakland,CA,City Council,5,CA_2024_G_Oakland_05_Council
Oakland_20241105_CityCouncilD7.tab,2024,general,NA,Oakland,CA,City Council,7,CA_2024_G_Oakland_07_Council
Oakland_20241105_SchoolDirectorD1.tab,2024,general,NA,Oakland,CA,School Board,1,CA_2024_G_Oakland_01_SchoolBoard
Oakland_20241105_SchoolDirectorD3.tab,2024,general,NA,Oakland,CA,School Board,3,CA_2024_G_Oakland_03_SchoolBoard
Oakland_20241105_SchoolDirectorD5.tab,2024,general,NA,Oakland,CA,School Board,5,CA_2024_G_Oakland_05_SchoolBoard
Oakland_20241105_SchoolDirectorD7.tab,2024,general,NA,Oakland,CA,School Board,7,CA_2024_G_Oakland_07_SchoolBoard
Oakland_20250415_CityCouncilD2.tab,2025,general,NA,Oakland,CA,City Council,2,CA_2025_G_Oakland_02_Council
Oakland_20250415_Mayor.tab,2025,general,NA,Oakland,CA,Mayor,At_Large,CA_2025_G_Oakland_At_Large_Mayor
PierceCounty_20081104_CountyAssessorTreasurer.tab,2008,general,NA,Pierce,WA,Treasurer,At_Large,WA_2008_G_Pierce_At_Large_Treasurer
PierceCounty_20081104_CountyCouncilDistrict2.tab,2008,general,NA,Pierce,WA,City Council,2,WA_2008_G_Pierce_02_Council
PierceCounty_20081104_CountyExecutiveMember.tab,2008,general,NA,Pierce,WA,County Executive,At_Large,WA_2008_G_Pierce_At_Large_CountyExecutive
PierceCounty_20091103_CountyAuditor.tab,2009,general,NA,Pierce,WA,City Auditor,At_Large,WA_2009_G_Pierce_At_Large_CityAuditor
PortlandME_20211102_CityCouncilAL.tab,2021,general,NA,Portland,ME,City Council,At_Large,ME_2021_G_Portland_At_Large_Council
PortlandME_20220614_SchoolBoardDistrict5.tab,2022,general,NA,Portland,ME,School Board,5,ME_2022_G_Portland_05_SchoolBoard
PortlandME_20221108_SchoolBoardDistrict3.tab,2022,general,NA,Portland,ME,School Board,3,ME_2022_G_Portland_03_SchoolBoard
PortlandME_20241105_CityCouncilAtLarge.tab,2024,general,NA,Portland,ME,City Council,At_Large,ME_2024_G_Portland_At_Large_Council
PortlandME_20241105_CityCouncilDistrict2.tab,2024,general,NA,Portland,ME,City Council,2,ME_2024_G_Portland_02_Council
PortlandOR_20241105_Auditor.tab,2024,general,NA,Portland,ME,City Auditor,At_Large,ME_2024_G_Portland_At_Large_CityAuditor
PortlandOR_20241105_Mayor.tab,2024,general,NA,Portland,ME,Mayor,At_Large,ME_2024_G_Portland_At_Large_Mayor
RedondoBeach_20250304_CityAttorney.tab,2025,general,NA,Redondo Beach,CA,City Attorney,At_Large,CA_2025_G_Redondo_Beach_At_Large_CityAttorney
RedondoBeach_20250304_CityCouncilD1.tab,2025,general,NA,Redondo Beach,CA,City Council,1,CA_2025_G_Redondo_Beach_01_Council
RedondoBeach_20250304_CityCouncilD2.tab,2025,general,NA,Redondo Beach,CA,City Council,2,CA_2025_G_Redondo_Beach_02_Council
RedondoBeach_20250304_CityCouncilD4.tab,2025,general,NA,Redondo Beach,CA,City Council,4,CA_2025_G_Redondo_Beach_04_Council
RedondoBeach_20250304_Mayor.tab,2025,general,NA,Redondo Beach,CA,Mayor,At_Large,CA_2025_G_Redondo_Beach_At_Large_Mayor
SanFrancisco_20041102_BoardofSupervisorsDistrict11.tab,2004,general,NA,San Francisco,CA,City Council,11,CA_2004_G_San_Francisco_11_Council
SanFrancisco_20041102_BoardofSupervisorsDistrict2.tab,2004,general,NA,San Francisco,CA,City Council,2,CA_2004_G_San_Francisco_02_Council
SanFrancisco_20041102_BoardofSupervisorsDistrict3.tab,2004,general,NA,San Francisco,CA,City Council,3,CA_2004_G_San_Francisco_03_Council
SanFrancisco_20041102_BoardofSupervisorsDistrict5.tab,2004,general,NA,San Francisco,CA,City Council,5,CA_2004_G_San_Francisco_05_Council
SanFrancisco_20041102_BoardofSupervisorsDistrict7.tab,2004,general,NA,San Francisco,CA,City Council,7,CA_2004_G_San_Francisco_07_Council
SanFrancisco_20041102_BoardofSupervisorsDistrict9.tab,2004,general,NA,San Francisco,CA,City Council,9,CA_2004_G_San_Francisco_09_Council
SanFrancisco_20041105_BoardofSupervisorsDistrict1.tab,2004,general,NA,San Francisco,CA,City Council,1,CA_2004_G_San_Francisco_01_Council
SanFrancisco_20051108_AssessorRecorder.tab,2005,general,NA,San Francisco,CA,Recorder,At_Large,CA_2005_G_San_Francisco_At_Large_Recorder
SanFrancisco_20051108_Treasurer.tab,2005,general,NA,San Francisco,CA,Treasurer,At_Large,CA_2005_G_San_Francisco_At_Large_Treasurer
SanFrancisco_20061107_BoardofSupervisorsDistrict10.tab,2006,general,NA,San Francisco,CA,City Council,10,CA_2006_G_San_Francisco_10_Council
SanFrancisco_20061107_BoardofSupervisorsDistrict2.tab,2006,general,NA,San Francisco,CA,City Council,2,CA_2006_G_San_Francisco_02_Council
SanFrancisco_20061107_BoardofSupervisorsDistrict4.tab,2006,general,NA,San Francisco,CA,City Council,4,CA_2006_G_San_Francisco_04_Council
SanFrancisco_20061107_BoardofSupervisorsDistrict6.tab,2006,general,NA,San Francisco,CA,City Council,6,CA_2006_G_San_Francisco_06_Council
SanFrancisco_20061107_BoardofSupervisorsDistrict8.tab,2006,general,NA,San Francisco,CA,City Council,8,CA_2006_G_San_Francisco_08_Council
SanFrancisco_20071106_Mayor.tab,2007,general,NA,San Francisco,CA,Mayor,At_Large,CA_2007_G_San_Francisco_At_Large_Mayor
SanFrancisco_20081104_BoardofSupervisorsDistrict11.tab,2008,general,NA,San Francisco,CA,City Council,11,CA_2008_G_San_Francisco_11_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict1.tab,2008,general,NA,San Francisco,CA,City Council,1,CA_2008_G_San_Francisco_01_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict3.tab,2008,general,NA,San Francisco,CA,City Council,3,CA_2008_G_San_Francisco_03_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict4.tab,2008,general,NA,San Francisco,CA,City Council,4,CA_2008_G_San_Francisco_04_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict5.tab,2008,general,NA,San Francisco,CA,City Council,5,CA_2008_G_San_Francisco_05_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict7.tab,2008,general,NA,San Francisco,CA,City Council,7,CA_2008_G_San_Francisco_07_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict9.tab,2008,general,NA,San Francisco,CA,City Council,9,CA_2008_G_San_Francisco_09_Council
SanFrancisco_20101102_BoardofSupervisorsDistrict10.tab,2010,general,NA,San Francisco,CA,City Council,10,CA_2010_G_San_Francisco_10_Council
SanFrancisco_20101102_BoardofSupervisorsDistrict2.tab,2010,general,NA,San Francisco,CA,City Council,2,CA_2010_G_San_Francisco_02_Council
SanFrancisco_20101102_BoardofSupervisorsDistrict6.tab,2010,general,NA,San Francisco,CA,City Council,6,CA_2010_G_San_Francisco_06_Council
SanFrancisco_20101102_BoardofSupervisorsDistrict8.tab,2010,general,NA,San Francisco,CA,City Council,8,CA_2010_G_San_Francisco_08_Council
SanFrancisco_20111108_DistrictAttorney.tab,2011,general,NA,San Francisco,CA,District Attorney,At_Large,CA_2011_G_San_Francisco_At_Large_DistrictAttorney
SanFrancisco_20111108_Mayor.tab,2011,general,NA,San Francisco,CA,Mayor,At_Large,CA_2011_G_San_Francisco_At_Large_Mayor
SanFrancisco_20111108_Sheriff.tab,2011,general,NA,San Francisco,CA,Sheriff,At_Large,CA_2011_G_San_Francisco_At_Large_Sheriff
SanFrancisco_20121106_BoardofSupervisorsDistrict5.tab,2012,general,NA,San Francisco,CA,City Council,5,CA_2012_G_San_Francisco_05_Council
SanFrancisco_20121106_BoardofSupervisorsDistrict7.tab,2012,general,NA,San Francisco,CA,City Council,7,CA_2012_G_San_Francisco_07_Council
SanFrancisco_20141104_BoardofSupervisorsDistrict10.tab,2014,general,NA,San Francisco,CA,City Council,10,CA_2014_G_San_Francisco_10_Council
SanFrancisco_20151103_BoardofSupervisorsDistrict3.tab,2015,general,NA,San Francisco,CA,City Council,3,CA_2015_G_San_Francisco_03_Council
SanFrancisco_20151103_Mayor.tab,2015,general,NA,San Francisco,CA,Mayor,At_Large,CA_2015_G_San_Francisco_At_Large_Mayor
SanFrancisco_20151103_Sheriff.tab,2015,general,NA,San Francisco,CA,Sheriff,At_Large,CA_2015_G_San_Francisco_At_Large_Sheriff
SanFrancisco_20161108_BoardofSupervisorsDistrict11.tab,2016,general,NA,San Francisco,CA,City Council,11,CA_2016_G_San_Francisco_11_Council
SanFrancisco_20161108_BoardofSupervisorsDistrict1.tab,2016,general,NA,San Francisco,CA,City Council,1,CA_2016_G_San_Francisco_01_Council
SanFrancisco_20161108_BoardofSupervisorsDistrict3.tab,2016,general,NA,San Francisco,CA,City Council,3,CA_2016_G_San_Francisco_03_Council
SanFrancisco_20161108_BoardofSupervisorsDistrict5.tab,2016,general,NA,San Francisco,CA,City Council,5,CA_2016_G_San_Francisco_05_Council
SanFrancisco_20161108_BoardofSupervisorsDistrict7.tab,2016,general,NA,San Francisco,CA,City Council,7,CA_2016_G_San_Francisco_07_Council
SanFrancisco_20161108_BoardofSupervisorsDistrict9.tab,2016,general,NA,San Francisco,CA,City Council,9,CA_2016_G_San_Francisco_09_Council
SanFrancisco_20180605_BoardofSupervisorsDistrict8.tab,2018,general,NA,San Francisco,CA,City Council,8,CA_2018_G_San_Francisco_08_Council
SanFrancisco_20180605_Mayor.tab,2018,general,NA,San Francisco,CA,Mayor,At_Large,CA_2018_G_San_Francisco_At_Large_Mayor
SanFrancisco_20181106_AssessorRecorder.tab,2018,general,NA,San Francisco,CA,Recorder,At_Large,CA_2018_G_San_Francisco_At_Large_Recorder
SanFrancisco_20181106_BoardofSupervisorsDistrict10.tab,2018,general,NA,San Francisco,CA,City Council,10,CA_2018_G_San_Francisco_10_Council
SanFrancisco_20181106_BoardofSupervisorsDistrict2.tab,2018,general,NA,San Francisco,CA,City Council,2,CA_2018_G_San_Francisco_02_Council
SanFrancisco_20181106_BoardofSupervisorsDistrict4.tab,2018,general,NA,San Francisco,CA,City Council,4,CA_2018_G_San_Francisco_04_Council
SanFrancisco_20181106_BoardofSupervisorsDistrict6.tab,2018,general,NA,San Francisco,CA,City Council,6,CA_2018_G_San_Francisco_06_Council
SanFrancisco_20181106_BoardofSupervisorsDistrict8.tab,2018,general,NA,San Francisco,CA,City Council,8,CA_2018_G_San_Francisco_08_Council
SanFrancisco_20181106_PublicDefender.tab,2018,general,NA,San Francisco,CA,Public Defender,At_Large,CA_2018_G_San_Francisco_At_Large_PublicDefender
SanFrancisco_20191105_BoardofSupervisorsDistrict5.tab,2019,general,NA,San Francisco,CA,City Council,5,CA_2019_G_San_Francisco_05_Council
SanFrancisco_20191105_CityAttorney.tab,2019,general,NA,San Francisco,CA,City Attorney,At_Large,CA_2019_G_San_Francisco_At_Large_CityAttorney
SanFrancisco_20191105_DistrictAttorney.tab,2019,general,NA,San Francisco,CA,District Attorney,At_Large,CA_2019_G_San_Francisco_At_Large_DistrictAttorney
SanFrancisco_20191105_Mayor.tab,2019,general,NA,San Francisco,CA,Mayor,At_Large,CA_2019_G_San_Francisco_At_Large_Mayor
SanFrancisco_20191105_PublicDefender.tab,2019,general,NA,San Francisco,CA,Public Defender,At_Large,CA_2019_G_San_Francisco_At_Large_PublicDefender
SanFrancisco_20191105_Sheriff.tab,2019,general,NA,San Francisco,CA,Sheriff,At_Large,CA_2019_G_San_Francisco_At_Large_Sheriff
SanFrancisco_20191105_Treasurer.tab,2019,general,NA,San Francisco,CA,Treasurer,At_Large,CA_2019_G_San_Francisco_At_Large_Treasurer
SanFrancisco_20201103_BoardOfSupervisorsD11.tab,2020,general,NA,San Francisco,CA,City Council,11,CA_2020_G_San_Francisco_11_Council
SanFrancisco_20201103_BoardOfSupervisorsD1.tab,2020,general,NA,San Francisco,CA,City Council,1,CA_2020_G_San_Francisco_01_Council
SanFrancisco_20201103_BoardOfSupervisorsD3.tab,2020,general,NA,San Francisco,CA,City Council,3,CA_2020_G_San_Francisco_03_Council
SanFrancisco_20201103_BoardOfSupervisorsD5.tab,2020,general,NA,San Francisco,CA,City Council,5,CA_2020_G_San_Francisco_05_Council
SanFrancisco_20201103_BoardOfSupervisorsD7.tab,2020,general,NA,San Francisco,CA,City Council,7,CA_2020_G_San_Francisco_07_Council
SanFrancisco_20201103_BoardOfSupervisorsD9.tab,2020,general,NA,San Francisco,CA,City Council,9,CA_2020_G_San_Francisco_09_Council
SanFrancisco_20221108_AssessorRecorder.tab,2022,general,NA,San Francisco,CA,Recorder,At_Large,CA_2022_G_San_Francisco_At_Large_Recorder
SanFrancisco_20221108_BoardofSupervisorsD10.tab,2022,general,NA,San Francisco,CA,City Council,10,CA_2022_G_San_Francisco_10_Council
SanFrancisco_20221108_BoardofSupervisorsD2.tab,2022,general,NA,San Francisco,CA,City Council,2,CA_2022_G_San_Francisco_02_Council
SanFrancisco_20221108_BoardofSupervisorsD4.tab,2022,general,NA,San Francisco,CA,City Council,4,CA_2022_G_San_Francisco_04_Council
SanFrancisco_20221108_BoardofSupervisorsD6.tab,2022,general,NA,San Francisco,CA,City Council,6,CA_2022_G_San_Francisco_06_Council
SanFrancisco_20221108_BoardofSupervisorsD8.tab,2022,general,NA,San Francisco,CA,City Council,8,CA_2022_G_San_Francisco_08_Council
SanFrancisco_20221108_DistrictAttorney.tab,2022,general,NA,San Francisco,CA,District Attorney,At_Large,CA_2022_G_San_Francisco_At_Large_DistrictAttorney
SanFrancisco_20221108_PublicDefender.tab,2022,general,NA,San Francisco,CA,Public Defender,At_Large,CA_2022_G_San_Francisco_At_Large_PublicDefender
SanFrancisco_20241105_BoS_D11.tab,2024,general,NA,San Francisco,CA,City Council,11,CA_2024_G_San_Francisco_11_Council
SanFrancisco_20241105_BoS_D1.tab,2024,general,NA,San Francisco,CA,City Council,1,CA_2024_G_San_Francisco_01_Council
SanFrancisco_20241105_BoS_D3.tab,2024,general,NA,San Francisco,CA,City Council,3,CA_2024_G_San_Francisco_03_Council
SanFrancisco_20241105_BoS_D5.tab,2024,general,NA,San Francisco,CA,City Council,5,CA_2024_G_San_Francisco_05_Council
SanFrancisco_20241105_BoS_D7.tab,2024,general,NA,San Francisco,CA,City Council,7,CA_2024_G_San_Francisco_07_Council
SanFrancisco_20241105_BoS_D9.tab,2024,general,NA,San Francisco,CA,City Council,9,CA_2024_G_San_Francisco_09_Council
SanFrancisco_20241105_CityAttorney.tab,2024,general,NA,San Francisco,CA,City Attorney,At_Large,CA_2024_G_San_Francisco_At_Large_CityAttorney
SanFrancisco_20241105_DistrictAttorney.tab,2024,general,NA,San Francisco,CA,District Attorney,At_Large,CA_2024_G_San_Francisco_At_Large_DistrictAttorney
SanFrancisco_20241105_Mayor.tab,2024,general,NA,San Francisco,CA,Mayor,At_Large,CA_2024_G_San_Francisco_At_Large_Mayor
SanFrancisco_20241105_Sheriff.tab,2024,general,NA,San Francisco,CA,Sheriff,At_Large,CA_2024_G_San_Francisco_At_Large_Sheriff
SanFrancisco_20241105_Treasurer.tab,2024,general,NA,San Francisco,CA,Treasurer,At_Large,CA_2024_G_San_Francisco_At_Large_Treasurer
SanLeandro_20101102_CountyCouncilDistrict1.tab,2010,general,NA,San Leandro,CA,City Council,1,CA_2010_G_San_Leandro_01_Council
SanLeandro_20101102_CountyCouncilDistrict3.tab,2010,general,NA,San Leandro,CA,City Council,3,CA_2010_G_San_Leandro_03_Council
SanLeandro_20101102_CountyCouncilDistrict5.tab,2010,general,NA,San Leandro,CA,City Council,5,CA_2010_G_San_Leandro_05_Council
SanLeandro_20101102_Mayor.tab,2010,general,NA,San Leandro,CA,Mayor,At_Large,CA_2010_G_San_Leandro_At_Large_Mayor
SanLeandro_20121106_CountyCouncilDistrict2.tab,2012,general,NA,San Leandro,CA,City Council,2,CA_2012_G_San_Leandro_02_Council
SanLeandro_20121106_CountyCouncilDistrict4.tab,2012,general,NA,San Leandro,CA,City Council,4,CA_2012_G_San_Leandro_04_Council
SanLeandro_20121106_CountyCouncilDistrict6.tab,2012,general,NA,San Leandro,CA,City Council,6,CA_2012_G_San_Leandro_06_Council
SanLeandro_20141104_CountyCouncilDistrict1.tab,2014,general,NA,San Leandro,CA,City Council,1,CA_2014_G_San_Leandro_01_Council
SanLeandro_20141104_CountyCouncilDistrict3.tab,2014,general,NA,San Leandro,CA,City Council,3,CA_2014_G_San_Leandro_03_Council
SanLeandro_20141104_CountyCouncilDistrict5.tab,2014,general,NA,San Leandro,CA,City Council,5,CA_2014_G_San_Leandro_05_Council
SanLeandro_20141104_Mayor.tab,2014,general,NA,San Leandro,CA,Mayor,At_Large,CA_2014_G_San_Leandro_At_Large_Mayor
SanLeandro_20161108_CountyCouncilDistrict2.tab,2016,general,NA,San Leandro,CA,City Council,2,CA_2016_G_San_Leandro_02_Council
SanLeandro_20161108_CountyCouncilDistrict4.tab,2016,general,NA,San Leandro,CA,City Council,4,CA_2016_G_San_Leandro_04_Council
SanLeandro_20161108_CountyCouncilDistrict6.tab,2016,general,NA,San Leandro,CA,City Council,6,CA_2016_G_San_Leandro_06_Council
SanLeandro_20181106_CountyCouncilDistrict1.tab,2018,general,NA,San Leandro,CA,City Council,1,CA_2018_G_San_Leandro_01_Council
SanLeandro_20181106_CountyCouncilDistrict3.tab,2018,general,NA,San Leandro,CA,City Council,3,CA_2018_G_San_Leandro_03_Council
SanLeandro_20181106_CountyCouncilDistrict5.tab,2018,general,NA,San Leandro,CA,City Council,5,CA_2018_G_San_Leandro_05_Council
SanLeandro_20181106_Mayor.tab,2018,general,NA,San Leandro,CA,Mayor,At_Large,CA_2018_G_San_Leandro_At_Large_Mayor
SanLeandro_20201103_CityCouncilD2.tab,2020,general,NA,San Leandro,CA,City Council,2,CA_2020_G_San_Leandro_02_Council
SanLeandro_20201103_CityCouncilD4.tab,2020,general,NA,San Leandro,CA,City Council,4,CA_2020_G_San_Leandro_04_Council
SanLeandro_20201103_CityCouncilD6.tab,2020,general,NA,San Leandro,CA,City Council,6,CA_2020_G_San_Leandro_06_Council
SantaFe_20180306_CityCouncilDistrict2.tab,2018,general,NA,Santa Fe,NM,City Council,2,NM_2018_G_Santa_Fe_02_Council
SantaFe_20180306_CityCouncilDistrict4.tab,2018,general,NA,Santa Fe,NM,City Council,4,NM_2018_G_Santa_Fe_04_Council
SantaFe_20180306_Mayor.tab,2018,general,NA,Santa Fe,NM,Mayor,At_Large,NM_2018_G_Santa_Fe_At_Large_Mayor
Springville_20211102_CityCouncil_2yrPartialTerm.tab,2021,general,NA,Springville,UT,City Council,At_Large,UT_2021_G_Springville_At_Large_Council
Springville_20211102_Mayor.tab,2021,general,NA,Springville,UT,Mayor,At_Large,UT_2021_G_Springville_At_Large_Mayor
