source_file,year,election_type,prm_party,juris,state,office,dist,election_id
Oakland_20121106_SchoolDirectorDistrict3,2012,general,NA,Oakland,CA,School Board,3,CA_2012_G_Oakland_03_SchoolBoard
Oakland_20121106_SchoolDirectorDistrict5,2012,general,NA,Oakland,CA,School Board,5,CA_2012_G_Oakland_05_SchoolBoard
Oakland_20121106_SchoolDirectorDistrict7,2012,general,NA,Oakland,CA,School Board,7,CA_2012_G_Oakland_07_SchoolBoard
Oakland_20141104_CityAuditor,2014,general,NA,Oakland,CA,City Auditor,At_Large,CA_2014_G_Oakland_At_Large_CityAuditor
Oakland_20141104_CityCouncilDistrict2,2014,general,NA,Oakland,CA,City Council,2,CA_2014_G_Oakland_02_Council
Oakland_20141104_CityCouncilDistrict4,2014,general,NA,Oakland,CA,City Council,4,CA_2014_G_Oakland_04_Council
Oakland_20141104_CityCouncilDistrict6,2014,general,NA,Oakland,CA,City Council,6,CA_2014_G_Oakland_06_Council
Oakland_20141104_Mayor,2014,general,NA,Oakland,CA,Mayor,At_Large,CA_2014_G_Oakland_At_Large_Mayor
Oakland_20141104_SchoolDirectorDistrict2,2014,general,NA,Oakland,CA,School Board,2,CA_2014_G_Oakland_02_SchoolBoard
Oakland_20141104_SchoolDirectorDistrict4,2014,general,NA,Oakland,CA,School Board,4,CA_2014_G_Oakland_04_SchoolBoard
Oakland_20141104_SchoolDirectorDistrict6,2014,general,NA,Oakland,CA,School Board,6,CA_2014_G_Oakland_06_SchoolBoard
Oakland_20161108_CityAttorney,2016,general,NA,Oakland,CA,City Attorney,At_Large,CA_2016_G_Oakland_At_Large_CityAttorney
Oakland_20161108_CityCouncilDistrict1,2016,general,NA,Oakland,CA,City Council,1,CA_2016_G_Oakland_01_Council
Oakland_20161108_CityCouncilDistrict3,2016,general,NA,Oakland,CA,City Council,3,CA_2016_G_Oakland_03_Council
Oakland_20161108_CityCouncilDistrict5,2016,general,NA,Oakland,CA,City Council,5,CA_2016_G_Oakland_05_Council
Oakland_20161108_CityCouncilDistrict7,2016,general,NA,Oakland,CA,City Council,7,CA_2016_G_Oakland_07_Council
Oakland_20161108_CouncilAtLarge,2016,general,NA,Oakland,CA,City Council,At_Large,CA_2016_G_Oakland_At_Large_Council
Oakland_20161108_SchoolDirectorDistrict1,2016,general,NA,Oakland,CA,School Board,1,CA_2016_G_Oakland_01_SchoolBoard
Oakland_20161108_SchoolDirectorDistrict3,2016,general,NA,Oakland,CA,School Board,3,CA_2016_G_Oakland_03_SchoolBoard
Oakland_20161108_SchoolDirectorDistrict5,2016,general,NA,Oakland,CA,School Board,5,CA_2016_G_Oakland_05_SchoolBoard
Oakland_20161108_SchoolDirectorDistrict7,2016,general,NA,Oakland,CA,School Board,7,CA_2016_G_Oakland_07_SchoolBoard
Oakland_20181106_CityAuditor,2018,general,NA,Oakland,CA,City Auditor,At_Large,CA_2018_G_Oakland_At_Large_CityAuditor
Oakland_20181106_CityCouncilDistrict2,2018,general,NA,Oakland,CA,City Council,2,CA_2018_G_Oakland_02_Council
Oakland_20181106_CityCouncilDistrict4,2018,general,NA,Oakland,CA,City Council,4,CA_2018_G_Oakland_04_Council
Oakland_20181106_CityCouncilDistrict6,2018,general,NA,Oakland,CA,City Council,6,CA_2018_G_Oakland_06_Council
Oakland_20181106_Mayor,2018,general,NA,Oakland,CA,Mayor,At_Large,CA_2018_G_Oakland_At_Large_Mayor
Oakland_20181106_SchoolDirectorDistrict2,2018,general,NA,Oakland,CA,School Board,2,CA_2018_G_Oakland_02_SchoolBoard
Oakland_20181106_SchoolDirectorDistrict4,2018,general,NA,Oakland,CA,School Board,4,CA_2018_G_Oakland_04_SchoolBoard
Oakland_20181106_SchoolDirectorDistrict6,2018,general,NA,Oakland,CA,School Board,6,CA_2018_G_Oakland_06_SchoolBoard
Oakland_20201103_CityAttorney,2020,general,NA,Oakland,CA,City Attorney,At_Large,CA_2020_G_Oakland_At_Large_CityAttorney
Oakland_20201103_CityCouncilAtLarge,2020,general,NA,Oakland,CA,City Council,At_Large,CA_2020_G_Oakland_At_Large_Council
Oakland_20201103_CityCouncilD1,2020,general,NA,Oakland,CA,City Council,1,CA_2020_G_Oakland_01_Council
Oakland_20201103_CityCouncilD3,2020,general,NA,Oakland,CA,City Council,3,CA_2020_G_Oakland_03_Council
Oakland_20201103_CityCouncilD5,2020,general,NA,Oakland,CA,City Council,5,CA_2020_G_Oakland_05_Council
Oakland_20201103_CityCouncilD7,2020,general,NA,Oakland,CA,City Council,7,CA_2020_G_Oakland_07_Council
Oakland_20201103_SchoolDirectorDist1,2020,general,NA,Oakland,CA,School Board,1,CA_2020_G_Oakland_01_SchoolBoard
Oakland_20201103_SchoolDirectorDist3,2020,general,NA,Oakland,CA,School Board,3,CA_2020_G_Oakland_03_SchoolBoard
Oakland_20201103_SchoolDirectorDist5,2020,general,NA,Oakland,CA,School Board,5,CA_2020_G_Oakland_05_SchoolBoard
Oakland_20201103_SchoolDirectorDist7,2020,general,NA,Oakland,CA,School Board,7,CA_2020_G_Oakland_07_SchoolBoard
Oakland_20221108_CityAuditor,2022,general,NA,Oakland,CA,City Auditor,At_Large,CA_2022_G_Oakland_At_Large_CityAuditor
Oakland_20221108_CityCouncilmemberDistrict4,2022,general,NA,Oakland,CA,City Council,4,CA_2022_G_Oakland_04_Council
Oakland_20221108_CityCouncilmemberDistrict6,2022,general,NA,Oakland,CA,City Council,6,CA_2022_G_Oakland_06_Council
Oakland_20221108_Mayor,2022,general,NA,Oakland,CA,Mayor,At_Large,CA_2022_G_Oakland_At_Large_Mayor
Oakland_20221108_SchoolBoardD2,2022,general,NA,Oakland,CA,School Board,2,CA_2022_G_Oakland_02_SchoolBoard
Oakland_20221108_SchoolBoardD4,2022,general,NA,Oakland,CA,School Board,4,CA_2022_G_Oakland_04_SchoolBoard
Oakland_20221108_SchoolBoardD6,2022,general,NA,Oakland,CA,School Board,6,CA_2022_G_Oakland_06_SchoolBoard
Oakland_20241105_CityAttorney,2024,general,NA,Oakland,CA,City Attorney,At_Large,CA_2024_G_Oakland_At_Large_CityAttorney
Oakland_20241105_CityCouncil_AtLarge,2024,general,NA,Oakland,CA,City Council,At_Large,CA_2024_G_Oakland_At_Large_Council
Oakland_20241105_CityCouncilD1,2024,general,NA,Oakland,CA,City Council,1,CA_2024_G_Oakland_01_Council
Oakland_20241105_CityCouncilD3,2024,general,NA,Oakland,CA,City Council,3,CA_2024_G_Oakland_03_Council
Oakland_20241105_CityCouncilD5,2024,general,NA,Oakland,CA,City Council,5,CA_2024_G_Oakland_05_Council
Oakland_20241105_CityCouncilD7,2024,general,NA,Oakland,CA,City Council,7,CA_2024_G_Oakland_07_Council
Oakland_20241105_SchoolDirectorD1,2024,general,NA,Oakland,CA,School Board,1,CA_2024_G_Oakland_01_SchoolBoard
Oakland_20241105_SchoolDirectorD3,2024,general,NA,Oakland,CA,School Board,3,CA_2024_G_Oakland_03_SchoolBoard
Oakland_20241105_SchoolDirectorD5,2024,general,NA,Oakland,CA,School Board,5,CA_2024_G_Oakland_05_SchoolBoard
Oakland_20241105_SchoolDirectorD7,2024,general,NA,Oakland,CA,School Board,7,CA_2024_G_Oakland_07_SchoolBoard
Oakland_20250415_CityCouncilD2,2025,general,NA,Oakland,CA,City Council,2,CA_2025_G_Oakland_02_Council
Oakland_20250415_Mayor,2025,general,NA,Oakland,CA,Mayor,At_Large,CA_2025_G_Oakland_At_Large_Mayor
PierceCounty_20081104_CountyAssessorTreasurer,2008,general,NA,Pierce,WA,Treasurer,At_Large,WA_2008_G_Pierce_At_Large_Treasurer
PierceCounty_20081104_CountyCouncilDistrict2,2008,general,NA,Pierce,WA,City Council,2,WA_2008_G_Pierce_02_Council
PierceCounty_20081104_CountyExecutiveMember,2008,general,NA,Pierce,WA,County Executive,At_Large,WA_2008_G_Pierce_At_Large_CountyExecutive
PierceCounty_20091103_CountyAuditor,2009,general,NA,Pierce,WA,City Auditor,At_Large,WA_2009_G_Pierce_At_Large_CityAuditor
PortlandME_20211102_CityCouncilAL,2021,general,NA,Portland,ME,City Council,At_Large,ME_2021_G_Portland_At_Large_Council
PortlandME_20220614_SchoolBoardDistrict5,2022,general,NA,Portland,ME,School Board,5,ME_2022_G_Portland_05_SchoolBoard
PortlandME_20221108_SchoolBoardDistrict3,2022,general,NA,Portland,ME,School Board,3,ME_2022_G_Portland_03_SchoolBoard
PortlandME_20241105_CityCouncilAtLarge,2024,general,NA,Portland,ME,City Council,At_Large,ME_2024_G_Portland_At_Large_Council
PortlandME_20241105_CityCouncilDistrict2,2024,general,NA,Portland,ME,City Council,2,ME_2024_G_Portland_02_Council
PortlandOR_20241105_Auditor,2024,general,NA,Portland,ME,City Auditor,At_Large,ME_2024_G_Portland_At_Large_CityAuditor
PortlandOR_20241105_Mayor,2024,general,NA,Portland,ME,Mayor,At_Large,ME_2024_G_Portland_At_Large_Mayor
RedondoBeach_20250304_CityAttorney,2025,general,NA,Redondo Beach,CA,City Attorney,At_Large,CA_2025_G_Redondo_Beach_At_Large_CityAttorney
RedondoBeach_20250304_CityCouncilD1,2025,general,NA,Redondo Beach,CA,City Council,1,CA_2025_G_Redondo_Beach_01_Council
RedondoBeach_20250304_CityCouncilD2,2025,general,NA,Redondo Beach,CA,City Council,2,CA_2025_G_Redondo_Beach_02_Council
RedondoBeach_20250304_CityCouncilD4,2025,general,NA,Redondo Beach,CA,City Council,4,CA_2025_G_Redondo_Beach_04_Council
RedondoBeach_20250304_Mayor,2025,general,NA,Redondo Beach,CA,Mayor,At_Large,CA_2025_G_Redondo_Beach_At_Large_Mayor
SanFrancisco_20041102_BoardofSupervisorsDistrict11,2004,general,NA,San Francisco,CA,City Council,11,CA_2004_G_San_Francisco_11_Council
SanFrancisco_20041102_BoardofSupervisorsDistrict2,2004,general,NA,San Francisco,CA,City Council,2,CA_2004_G_San_Francisco_02_Council
SanFrancisco_20041102_BoardofSupervisorsDistrict3,2004,general,NA,San Francisco,CA,City Council,3,CA_2004_G_San_Francisco_03_Council
SanFrancisco_20041102_BoardofSupervisorsDistrict5,2004,general,NA,San Francisco,CA,City Council,5,CA_2004_G_San_Francisco_05_Council
SanFrancisco_20041102_BoardofSupervisorsDistrict7,2004,general,NA,San Francisco,CA,City Council,7,CA_2004_G_San_Francisco_07_Council
SanFrancisco_20041102_BoardofSupervisorsDistrict9,2004,general,NA,San Francisco,CA,City Council,9,CA_2004_G_San_Francisco_09_Council
SanFrancisco_20041105_BoardofSupervisorsDistrict1,2004,general,NA,San Francisco,CA,City Council,1,CA_2004_G_San_Francisco_01_Council
SanFrancisco_20051108_AssessorRecorder,2005,general,NA,San Francisco,CA,Recorder,At_Large,CA_2005_G_San_Francisco_At_Large_Recorder
SanFrancisco_20051108_Treasurer,2005,general,NA,San Francisco,CA,Treasurer,At_Large,CA_2005_G_San_Francisco_At_Large_Treasurer
SanFrancisco_20061107_BoardofSupervisorsDistrict10,2006,general,NA,San Francisco,CA,City Council,10,CA_2006_G_San_Francisco_10_Council
SanFrancisco_20061107_BoardofSupervisorsDistrict2,2006,general,NA,San Francisco,CA,City Council,2,CA_2006_G_San_Francisco_02_Council
SanFrancisco_20061107_BoardofSupervisorsDistrict4,2006,general,NA,San Francisco,CA,City Council,4,CA_2006_G_San_Francisco_04_Council
SanFrancisco_20061107_BoardofSupervisorsDistrict6,2006,general,NA,San Francisco,CA,City Council,6,CA_2006_G_San_Francisco_06_Council
SanFrancisco_20061107_BoardofSupervisorsDistrict8,2006,general,NA,San Francisco,CA,City Council,8,CA_2006_G_San_Francisco_08_Council
SanFrancisco_20071106_Mayor,2007,general,NA,San Francisco,CA,Mayor,At_Large,CA_2007_G_San_Francisco_At_Large_Mayor
SanFrancisco_20081104_BoardofSupervisorsDistrict11,2008,general,NA,San Francisco,CA,City Council,11,CA_2008_G_San_Francisco_11_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict1,2008,general,NA,San Francisco,CA,City Council,1,CA_2008_G_San_Francisco_01_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict3,2008,general,NA,San Francisco,CA,City Council,3,CA_2008_G_San_Francisco_03_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict4,2008,general,NA,San Francisco,CA,City Council,4,CA_2008_G_San_Francisco_04_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict5,2008,general,NA,San Francisco,CA,City Council,5,CA_2008_G_San_Francisco_05_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict7,2008,general,NA,San Francisco,CA,City Council,7,CA_2008_G_San_Francisco_07_Council
SanFrancisco_20081104_BoardofSupervisorsDistrict9,2008,general,NA,San Francisco,CA,City Council,9,CA_2008_G_San_Francisco_09_Council
SanFrancisco_20101102_BoardofSupervisorsDistrict10,2010,general,NA,San Francisco,CA,City Council,10,CA_2010_G_San_Francisco_10_Council
SanFrancisco_20101102_BoardofSupervisorsDistrict2,2010,general,NA,San Francisco,CA,City Council,2,CA_2010_G_San_Francisco_02_Council
SanFrancisco_20101102_BoardofSupervisorsDistrict6,2010,general,NA,San Francisco,CA,City Council,6,CA_2010_G_San_Francisco_06_Council
SanFrancisco_20101102_BoardofSupervisorsDistrict8,2010,general,NA,San Francisco,CA,City Council,8,CA_2010_G_San_Francisco_08_Council
SanFrancisco_20111108_DistrictAttorney,2011,general,NA,San Francisco,CA,District Attorney,At_Large,CA_2011_G_San_Francisco_At_Large_DistrictAttorney
SanFrancisco_20111108_Mayor,2011,general,NA,San Francisco,CA,Mayor,At_Large,CA_2011_G_San_Francisco_At_Large_Mayor
SanFrancisco_20111108_Sheriff,2011,general,NA,San Francisco,CA,Sheriff,At_Large,CA_2011_G_San_Francisco_At_Large_Sheriff
SanFrancisco_20121106_BoardofSupervisorsDistrict5,2012,general,NA,San Francisco,CA,City Council,5,CA_2012_G_San_Francisco_05_Council
SanFrancisco_20121106_BoardofSupervisorsDistrict7,2012,general,NA,San Francisco,CA,City Council,7,CA_2012_G_San_Francisco_07_Council
SanFrancisco_20141104_BoardofSupervisorsDistrict10,2014,general,NA,San Francisco,CA,City Council,10,CA_2014_G_San_Francisco_10_Council
SanFrancisco_20151103_BoardofSupervisorsDistrict3,2015,general,NA,San Francisco,CA,City Council,3,CA_2015_G_San_Francisco_03_Council
SanFrancisco_20151103_Mayor,2015,general,NA,San Francisco,CA,Mayor,At_Large,CA_2015_G_San_Francisco_At_Large_Mayor
SanFrancisco_20151103_Sheriff,2015,general,NA,San Francisco,CA,Sheriff,At_Large,CA_2015_G_San_Francisco_At_Large_Sheriff
SanFrancisco_20161108_BoardofSupervisorsDistrict11,2016,general,NA,San Francisco,CA,City Council,11,CA_2016_G_San_Francisco_11_Council
SanFrancisco_20161108_BoardofSupervisorsDistrict1,2016,general,NA,San Francisco,CA,City Council,1,CA_2016_G_San_Francisco_01_Council
SanFrancisco_20161108_BoardofSupervisorsDistrict3,2016,general,NA,San Francisco,CA,City Council,3,CA_2016_G_San_Francisco_03_Council
SanFrancisco_20161108_BoardofSupervisorsDistrict5,2016,general,NA,San Francisco,CA,City Council,5,CA_2016_G_San_Francisco_05_Council
SanFrancisco_20161108_BoardofSupervisorsDistrict7,2016,general,NA,San Francisco,CA,City Council,7,CA_2016_G_San_Francisco_07_Council
SanFrancisco_20161108_BoardofSupervisorsDistrict9,2016,general,NA,San Francisco,CA,City Council,9,CA_2016_G_San_Francisco_09_Council
SanFrancisco_20180605_BoardofSupervisorsDistrict8,2018,general,NA,San Francisco,CA,City Council,8,CA_2018_G_San_Francisco_08_Council
SanFrancisco_20180605_Mayor,2018,general,NA,San Francisco,CA,Mayor,At_Large,CA_2018_G_San_Francisco_At_Large_Mayor
SanFrancisco_20181106_AssessorRecorder,2018,general,NA,San Francisco,CA,Recorder,At_Large,CA_2018_G_San_Francisco_At_Large_Recorder
SanFrancisco_20181106_BoardofSupervisorsDistrict10,2018,general,NA,San Francisco,CA,City Council,10,CA_2018_G_San_Francisco_10_Council
SanFrancisco_20181106_BoardofSupervisorsDistrict2,2018,general,NA,San Francisco,CA,City Council,2,CA_2018_G_San_Francisco_02_Council
SanFrancisco_20181106_BoardofSupervisorsDistrict4,2018,general,NA,San Francisco,CA,City Council,4,CA_2018_G_San_Francisco_04_Council
SanFrancisco_20181106_BoardofSupervisorsDistrict6,2018,general,NA,San Francisco,CA,City Council,6,CA_2018_G_San_Francisco_06_Council
SanFrancisco_20181106_BoardofSupervisorsDistrict8,2018,general,NA,San Francisco,CA,City Council,8,CA_2018_G_San_Francisco_08_Council
SanFrancisco_20181106_PublicDefender,2018,general,NA,San Francisco,CA,Public Defender,At_Large,CA_2018_G_San_Francisco_At_Large_PublicDefender
SanFrancisco_20191105_BoardofSupervisorsDistrict5,2019,general,NA,San Francisco,CA,City Council,5,CA_2019_G_San_Francisco_05_Council
SanFrancisco_20191105_CityAttorney,2019,general,NA,San Francisco,CA,City Attorney,At_Large,CA_2019_G_San_Francisco_At_Large_CityAttorney
SanFrancisco_20191105_DistrictAttorney,2019,general,NA,San Francisco,CA,District Attorney,At_Large,CA_2019_G_San_Francisco_At_Large_DistrictAttorney
SanFrancisco_20191105_Mayor,2019,general,NA,San Francisco,CA,Mayor,At_Large,CA_2019_G_San_Francisco_At_Large_Mayor
SanFrancisco_20191105_PublicDefender,2019,general,NA,San Francisco,CA,Public Defender,At_Large,CA_2019_G_San_Francisco_At_Large_PublicDefender
SanFrancisco_20191105_Sheriff,2019,general,NA,San Francisco,CA,Sheriff,At_Large,CA_2019_G_San_Francisco_At_Large_Sheriff
SanFrancisco_20191105_Treasurer,2019,general,NA,San Francisco,CA,Treasurer,At_Large,CA_2019_G_San_Francisco_At_Large_Treasurer
SanFrancisco_20201103_BoardOfSupervisorsD11,2020,general,NA,San Francisco,CA,City Council,11,CA_2020_G_San_Francisco_11_Council
SanFrancisco_20201103_BoardOfSupervisorsD1,2020,general,NA,San Francisco,CA,City Council,1,CA_2020_G_San_Francisco_01_Council
SanFrancisco_20201103_BoardOfSupervisorsD3,2020,general,NA,San Francisco,CA,City Council,3,CA_2020_G_San_Francisco_03_Council
SanFrancisco_20201103_BoardOfSupervisorsD5,2020,general,NA,San Francisco,CA,City Council,5,CA_2020_G_San_Francisco_05_Council
SanFrancisco_20201103_BoardOfSupervisorsD7,2020,general,NA,San Francisco,CA,City Council,7,CA_2020_G_San_Francisco_07_Council
SanFrancisco_20201103_BoardOfSupervisorsD9,2020,general,NA,San Francisco,CA,City Council,9,CA_2020_G_San_Francisco_09_Council
SanFrancisco_20221108_AssessorRecorder,2022,general,NA,San Francisco,CA,Recorder,At_Large,CA_2022_G_San_Francisco_At_Large_Recorder
SanFrancisco_20221108_BoardofSupervisorsD10,2022,general,NA,San Francisco,CA,City Council,10,CA_2022_G_San_Francisco_10_Council
SanFrancisco_20221108_BoardofSupervisorsD2,2022,general,NA,San Francisco,CA,City Council,2,CA_2022_G_San_Francisco_02_Council
SanFrancisco_20221108_BoardofSupervisorsD4,2022,general,NA,San Francisco,CA,City Council,4,CA_2022_G_San_Francisco_04_Council
SanFrancisco_20221108_BoardofSupervisorsD6,2022,general,NA,San Francisco,CA,City Council,6,CA_2022_G_San_Francisco_06_Council
SanFrancisco_20221108_BoardofSupervisorsD8,2022,general,NA,San Francisco,CA,City Council,8,CA_2022_G_San_Francisco_08_Council
SanFrancisco_20221108_DistrictAttorney,2022,general,NA,San Francisco,CA,District Attorney,At_Large,CA_2022_G_San_Francisco_At_Large_DistrictAttorney
SanFrancisco_20221108_PublicDefender,2022,general,NA,San Francisco,CA,Public Defender,At_Large,CA_2022_G_San_Francisco_At_Large_PublicDefender
SanFrancisco_20241105_BoS_D11,2024,general,NA,San Francisco,CA,City Council,11,CA_2024_G_San_Francisco_11_Council
SanFrancisco_20241105_BoS_D1,2024,general,NA,San Francisco,CA,City Council,1,CA_2024_G_San_Francisco_01_Council
SanFrancisco_20241105_BoS_D3,2024,general,NA,San Francisco,CA,City Council,3,CA_2024_G_San_Francisco_03_Council
SanFrancisco_20241105_BoS_D5,2024,general,NA,San Francisco,CA,City Council,5,CA_2024_G_San_Francisco_05_Council
SanFrancisco_20241105_BoS_D7,2024,general,NA,San Francisco,CA,City Council,7,CA_2024_G_San_Francisco_07_Council
SanFrancisco_20241105_BoS_D9,2024,general,NA,San Francisco,CA,City Council,9,CA_2024_G_San_Francisco_09_Council
SanFrancisco_20241105_CityAttorney,2024,general,NA,San Francisco,CA,City Attorney,At_Large,CA_2024_G_San_Francisco_At_Large_CityAttorney
SanFrancisco_20241105_DistrictAttorney,2024,general,NA,San Francisco,CA,District Attorney,At_Large,CA_2024_G_San_Francisco_At_Large_DistrictAttorney
SanFrancisco_20241105_Mayor,2024,general,NA,San Francisco,CA,Mayor,At_Large,CA_2024_G_San_Francisco_At_Large_Mayor
SanFrancisco_20241105_Sheriff,2024,general,NA,San Francisco,CA,Sheriff,At_Large,CA_2024_G_San_Francisco_At_Large_Sheriff
SanFrancisco_20241105_Treasurer,2024,general,NA,San Francisco,CA,Treasurer,At_Large,CA_2024_G_San_Francisco_At_Large_Treasurer
SanLeandro_20101102_CountyCouncilDistrict1,2010,general,NA,San Leandro,CA,City Council,1,CA_2010_G_San_Leandro_01_Council
SanLeandro_20101102_CountyCouncilDistrict3,2010,general,NA,San Leandro,CA,City Council,3,CA_2010_G_San_Leandro_03_Council
SanLeandro_20101102_CountyCouncilDistrict5,2010,general,NA,San Leandro,CA,City Council,5,CA_2010_G_San_Leandro_05_Council
SanLeandro_20101102_Mayor,2010,general,NA,San Leandro,CA,Mayor,At_Large,CA_2010_G_San_Leandro_At_Large_Mayor
SanLeandro_20121106_CountyCouncilDistrict2,2012,general,NA,San Leandro,CA,City Council,2,CA_2012_G_San_Leandro_02_Council
SanLeandro_20121106_CountyCouncilDistrict4,2012,general,NA,San Leandro,CA,City Council,4,CA_2012_G_San_Leandro_04_Council
SanLeandro_20121106_CountyCouncilDistrict6,2012,general,NA,San Leandro,CA,City Council,6,CA_2012_G_San_Leandro_06_Council
SanLeandro_20141104_CountyCouncilDistrict1,2014,general,NA,San Leandro,CA,City Council,1,CA_2014_G_San_Leandro_01_Council
SanLeandro_20141104_CountyCouncilDistrict3,2014,general,NA,San Leandro,CA,City Council,3,CA_2014_G_San_Leandro_03_Council
SanLeandro_20141104_CountyCouncilDistrict5,2014,general,NA,San Leandro,CA,City Council,5,CA_2014_G_San_Leandro_05_Council
SanLeandro_20141104_Mayor,2014,general,NA,San Leandro,CA,Mayor,At_Large,CA_2014_G_San_Leandro_At_Large_Mayor
SanLeandro_20161108_CountyCouncilDistrict2,2016,general,NA,San Leandro,CA,City Council,2,CA_2016_G_San_Leandro_02_Council
SanLeandro_20161108_CountyCouncilDistrict4,2016,general,NA,San Leandro,CA,City Council,4,CA_2016_G_San_Leandro_04_Council
SanLeandro_20161108_CountyCouncilDistrict6,2016,general,NA,San Leandro,CA,City Council,6,CA_2016_G_San_Leandro_06_Council
SanLeandro_20181106_CountyCouncilDistrict1,2018,general,NA,San Leandro,CA,City Council,1,CA_2018_G_San_Leandro_01_Council
SanLeandro_20181106_CountyCouncilDistrict3,2018,general,NA,San Leandro,CA,City Council,3,CA_2018_G_San_Leandro_03_Council
SanLeandro_20181106_CountyCouncilDistrict5,2018,general,NA,San Leandro,CA,City Council,5,CA_2018_G_San_Leandro_05_Council
SanLeandro_20181106_Mayor,2018,general,NA,San Leandro,CA,Mayor,At_Large,CA_2018_G_San_Leandro_At_Large_Mayor
SanLeandro_20201103_CityCouncilD2,2020,general,NA,San Leandro,CA,City Council,2,CA_2020_G_San_Leandro_02_Council
SanLeandro_20201103_CityCouncilD4,2020,general,NA,San Leandro,CA,City Council,4,CA_2020_G_San_Leandro_04_Council
SanLeandro_20201103_CityCouncilD6,2020,general,NA,San Leandro,CA,City Council,6,CA_2020_G_San_Leandro_06_Council
SantaFe_20180306_CityCouncilDistrict2,2018,general,NA,Santa Fe,NM,City Council,2,NM_2018_G_Santa_Fe_02_Council
SantaFe_20180306_CityCouncilDistrict4,2018,general,NA,Santa Fe,NM,City Council,4,NM_2018_G_Santa_Fe_04_Council
SantaFe_20180306_Mayor,2018,general,NA,Santa Fe,NM,Mayor,At_Large,NM_2018_G_Santa_Fe_At_Large_Mayor
Springville_20211102_CityCouncil_2yrPartialTerm,2021,general,NA,Springville,UT,City Council,At_Large,UT_2021_G_Springville_At_Large_Council
Springville_20211102_Mayor,2021,general,NA,Springville,UT,Mayor,At_Large,UT_2021_G_Springville_At_Large_Mayor
StLouisPark_20211102_CityCouncilWard1,2021,general,NA,St. Louis Park,MN,City Council,1,MN_2021_G_St._Louis_Park_01_Council
StLouisPark_20211102_CityCouncilWard2,2021,general,NA,St. Louis Park,MN,City Council,2,MN_2021_G_St._Louis_Park_02_Council
StLouisPark_20211102_CityCouncilWard3,2021,general,NA,St. Louis Park,MN,City Council,3,MN_2021_G_St._Louis_Park_03_Council
StLouisPark_20211102_CityCouncilWard4,2021,general,NA,St. Louis Park,MN,City Council,4,MN_2021_G_St._Louis_Park_04_Council
TakomaPark_20221108_CityCouncilWard1,2022,general,NA,Takoma Park,MD,City Council,1,MD_2022_G_Takoma_Park_01_Council
TakomaPark_20221108_CityCouncilWard2,2022,general,NA,Takoma Park,MD,City Council,2,MD_2022_G_Takoma_Park_02_Council
TakomaPark_20221108_CityCouncilWard3,2022,general,NA,Takoma Park,MD,City Council,3,MD_2022_G_Takoma_Park_03_Council
TakomaPark_20221108_CityCouncilWard4,2022,general,NA,Takoma Park,MD,City Council,4,MD_2022_G_Takoma_Park_04_Council
TakomaPark_20221108_CityCouncilWard5,2022,general,NA,Takoma Park,MD,City Council,5,MD_2022_G_Takoma_Park_05_Council
TakomaPark_20221108_CityCouncilWard6,2022,general,NA,Takoma Park,MD,City Council,6,MD_2022_G_Takoma_Park_06_Council
TakomaPark_20221108_Mayor,2022,general,NA,Takoma Park,MD,Mayor,At_Large,MD_2022_G_Takoma_Park_At_Large_Mayor
USVirginIslands_20240208_RepublicanPresidentialNomineeofficial,2024,primary,REP,US Virgin Islands,VI,U.S. President,At_Large,VI_2024_P_US_Virgin_Islands_At_Large_US_President_REP
Vineyard_20211102_Mayor,2021,general,NA,Vineyard,UT,Mayor,At_Large,UT_2021_G_Vineyard_At_Large_Mayor
Westbrook_20241105_Mayor,2024,general,NA,Westbrook,ME,Mayor,At_Large,ME_2024_G_Westbrook_At_Large_Mayor
WoodlandHills_20211102_Mayor,2021,general,NA,Woodland Hills,UT,Mayor,At_Large,UT_2021_G_Woodland_Hills_At_Large_Mayor
